0 0 0.01
1.00004 -0.000150068 -0.0200045
2.00008 -0.0012 -0.049991
3.00012 -0.00314885 -0.0799325
4.00016 -0.00599487 -0.109802
5.0002 -0.00973549 -0.139573
6.00024 -0.0143674 -0.169218
7.00028 -0.0198863 -0.198711
8.00032 -0.0262873 -0.228025
9.00036 -0.0335647 -0.257134
10.0004 -0.0417119 -0.286011
11.0004 -0.0504965 -0.299631
12.0005 -0.0594607 -0.297981
13.0005 -0.0683713 -0.296063
14.0006 -0.0772205 -0.293879
15.0006 -0.0860001 -0.29143
16.0006 -0.0947023 -0.288719
17.0007 -0.103319 -0.285748
18.0007 -0.111843 -0.28252
19.0008 -0.120267 -0.279037
20.0008 -0.128582 -0.275304
21.0008 -0.136781 -0.271322
22.0009 -0.144857 -0.267097
23.0009 -0.152803 -0.262631
24.001 -0.160612 -0.257929
25.001 -0.168276 -0.252994
26.001 -0.175788 -0.247832
27.0011 -0.183142 -0.242447
28.0011 -0.190332 -0.236843
29.0012 -0.19735 -0.231027
30.0012 -0.20419 -0.225003
31.0012 -0.210847 -0.218776
32.0013 -0.217314 -0.212352
33.0013 -0.223585 -0.205737
34.0014 -0.229655 -0.198937
35.0014 -0.235518 -0.191957
36.0014 -0.24117 -0.184806
37.0015 -0.246604 -0.177487
38.0015 -0.251817 -0.170009
39.0016 -0.256803 -0.162378
40.0016 -0.261557 -0.154601
41.0016 -0.266077 -0.146685
42.0017 -0.270356 -0.138637
43.0017 -0.274393 -0.130463
44.0018 -0.278182 -0.122173
45.0018 -0.281722 -0.113772
46.0018 -0.285007 -0.10527
47.0019 -0.288036 -0.0966721
48.0019 -0.290806 -0.0879875
49.002 -0.293314 -0.0792237
50.002 -0.295559 -0.0703886
51.002 -0.297537 -0.0614902
52.0021 -0.299247 -0.0525364
53.0021 -0.300688 -0.0435353
54.0022 -0.301859 -0.0344951
55.0022 -0.302757 -0.0254238
56.0022 -0.303384 -0.0163296
57.0023 -0.303737 -0.00722079
58.0023 -0.303817 0.00189458
59.0024 -0.303623 0.0110082
60.0024 -0.303157 0.020112
61.0024 -0.302417 0.0291976
62.0025 -0.301405 0.038257
63.0025 -0.300122 0.0472819
64.0026 -0.298569 0.0562643
65.0026 -0.296747 0.0651961
66.0026 -0.294658 0.0740691
67.0027 -0.292304 0.0828755
68.0027 -0.289687 0.0916074
69.0028 -0.286809 0.100257
70.0028 -0.283673 0.108816
71.0028 -0.280281 0.117277
72.0029 -0.276637 0.125633
73.0029 -0.272745 0.133875
74.003 -0.268607 0.141997
75.003 -0.264227 0.149992
76.003 -0.259609 0.157851
77.0031 -0.254758 0.165568
78.0031 -0.249677 0.173137
79.0032 -0.244372 0.180549
80.0032 -0.238847 0.187799
81.0032 -0.233107 0.19488
82.0033 -0.227157 0.201785
83.0033 -0.221002 0.208509
84.0034 -0.214649 0.215045
85.0034 -0.208103 0.221388
86.0034 -0.201369 0.227532
87.0035 -0.194454 0.23347
88.0035 -0.187364 0.239199
89.0036 -0.180105 0.244712
90.0036 -0.172684 0.250005
91.0036 -0.165108 0.255073
92.0037 -0.157383 0.259912
93.0037 -0.149517 0.264516
94.0038 -0.141516 0.268883
95.0038 -0.133388 0.273007
96.0038 -0.125139 0.276886
97.0039 -0.116778 0.280515
98.0039 -0.108312 0.283893
99.004 -0.0997484 0.287014
100.004 -0.0910951 0.289877
101.004 -0.0823597 0.29248
102.004 -0.0735502 0.294819
103.004 -0.0646745 0.296893
104.004 -0.0557407 0.298699
105.004 -0.0467566 0.300237
106.004 -0.0377305 0.301505
107.004 -0.0286704 0.302501
108.004 -0.0195845 0.303225
109.004 -0.010481 0.303676
110.004 -0.00136802 0.303854
111.004 0.00774617 0.303758
112.004 0.0168534 0.303389
113.005 0.0259454 0.302747
114.005 0.0350141 0.301832
115.005 0.0440513 0.300646
116.005 0.0530488 0.299189
117.005 0.0619986 0.297463
118.005 0.0708926 0.295469
119.005 0.0797228 0.29321
120.005 0.0884812 0.290686
121.005 0.09716 0.287901
122.005 0.105751 0.284856
123.005 0.114248 0.281556
124.005 0.122641 0.278002
125.005 0.130924 0.274197
126.005 0.139089 0.270146
127.005 0.147129 0.265852
128.005 0.155037 0.261318
129.005 0.162805 0.25655
130.005 0.170426 0.25155
131.005 0.177894 0.246324
132.005 0.185202 0.240877
133.005 0.192344 0.235212
134.005 0.199312 0.229336
135.005 0.206101 0.223253
136.005 0.212704 0.21697
137.005 0.219116 0.210491
138.006 0.225331 0.203823
139.006 0.231343 0.196971
140.006 0.237146 0.189942
141.006 0.242737 0.182743
142.006 0.248108 0.175378
143.006 0.253257 0.167856
144.006 0.258177 0.160183
145.006 0.262866 0.152365
146.006 0.267317 0.144411
147.006 0.271528 0.136326
148.006 0.275495 0.128119
149.006 0.279214 0.119797
150.006 0.282681 0.111366
151.006 0.285894 0.102836
152.006 0.28885 0.0942126
153.006 0.291546 0.0855048
154.006 0.293979 0.0767199
155.006 0.296148 0.067866
156.006 0.29805 0.058951
157.006 0.299684 0.049983
158.006 0.301048 0.04097
159.006 0.302142 0.0319201
160.006 0.302963 0.0228415
161.006 0.303512 0.0137423
162.006 0.303788 0.00463076
163.007 0.30379 -0.00448495
164.007 0.303519 -0.0135966
